7.628062459927797079e+01 1.485463271300243626e+01 8.864740965729648536e+00 8.609949703042225356e-07 8.609949774466482923e-07 7.120664330648567102e+02 1.483377266873689537e+00
7.782513615474861979e+01 1.511592140357970493e+01 7.058940678179635775e+00 8.817460282729785576e-07 8.817460282729785576e-07 7.007153463993042806e+02 1.540341849271822383e+00
7.939410945954054455e+01 1.534582625168498993e+01 5.260062531842058853e+00 8.784662185366669426e-07 8.784662174153268223e-07 6.747344929880486006e+02 1.593784772424423846e+00
8.203753979229114179e+01 1.447193769212014836e+01 3.490520767580721717e+00 8.740040045098802014e-07 8.740040045098802014e-07 6.372458672316396360e+02 1.631991086350579545e+00
8.568393750480453264e+01 1.143253373649073090e+01 2.691459269033515955e+00 1.920685965124785677e-01 8.931587532285937195e-07 6.025073122120226117e+02 1.643848366768156266e+00
